Actual Labels,Yes Probabilities
0,0.011706102117061022
0,0.8175582990397805
1,0.9525959367945824
0,0.03115932887599344
0,0.7776484284051223
1,0.9397217928902627
0,0.9398475007060153
1,0.9240780911062907
1,0.9465490399584847
1,0.8808080808080808
0,0.3205944798301486
0,0.8931623931623932
1,0.8669476219145094
0,0.08203125
0,0.8672659968270756
0,0.3772455089820359
0,0.8519362186788155
0,0.797886393659181
0,0.025965958504162008
0,0.3203463203463203
0,0.8668463611859838
0,0.893542757417103
1,0.9242675511332228
0,0.562753036437247
0,0.010993152836233432
0,0.932421340629275
0,0.9242424242424242
0,0.2697095435684647
0,0.8803418803418803
0,0.8671023965141612
0,0.29411764705882354
0,0.8668866886688669
1,0.8665785997357992
0,0.9047013977128335
1,0.43884892086330934
0,0.8674698795180723
0,0.8516949152542372
0,0.939674433450367
0,0.016884600736320934
0,0.8520123839009288
0,0.5615212527964206
0,0.5622317596566524
1,0.924223602484472
1,0.3217391304347826
1,0.8809523809523809
0,0.6224066390041494
0,0.9323479249573622
1,0.8933753943217666
0,0.7549530761209593
0,0.8812209688122097
0,0.9145211122554068
0,0.8668587896253602
0,0.37681159420289856
1,0.5623678646934461
0,0.2687704026115343
0,0.34811529933481156
0,0.12109375
0,0.8810754912099276
0,0.9240780911062907
1,0.9579617834394905
0,0.22325581395348837
0,0.007566557683325549
0,0.012420022581859239
0,0.0006659165537670211
0,0.035074438556649004
0,0.923907177549919
0,0.29310344827586204
0,0.8356909684439608
0,0.53125
0,0.9149051490514906
0,0.43792325056433407
0,0.6512605042016807
0,0.5
0,0.8809096349491322
1,0.02167648164390427
0,0.904707233065442
0,0.4679334916864608
0,0.9243027888446215
0,0.8519218651543793
0,0.0600100857286939
0,0.2938496583143508
0,0.3984375
0,0.46808510638297873
0,0.9043478260869565
0,0.9326130224623258
0,0.9526248399487837
0,0.8522483940042827
0,0.020326223337515683
1,0.9464909922022049
0,0.9321595028482651
0,0.9627740948495666
0,0.37697516930022573
0,0.8518918918918919
0,0.29464285714285715
0,0.28125
1,0.5621890547263682
0,0.8672086720867209
0,0.01802838511699271
1,0.35546875
1,0.40725806451612906
0,0.031170158405723045
0,0.046875
0,0.5309168443496801
1,0.32421875
0,0.014951627088830254
1,0.9399532102937354
1,0.03289977046671767
1,0.40681362725450904
0,0.0091189398412386
0,0.9399692149820421
0,0.033099297893681046
0,0.8522511097019657
1,0.5
0,0.6229508196721312
0,0.9147982062780269
1,0.2936170212765957
1,0.7553648068669528
0,0.9046563192904656
1,0.5314009661835749
1,0.20188902007083825
1,0.4065934065934066
0,0.7550776583034647
1,0.8934010152284264
0,0.6794682422451994
0,0.0075687649990769795
0,0.14763231197771587
0,0.9045643153526971
0,0.923907177549919
0,0.9324503311258279
0,0.9150187065740246
1,0.6220302375809935
0,0.9325153374233128
1,0.06768447837150127
1,0.0954290296712109
0,0.9398475007060153
0,0.9323903818953324
