Actual Labels,Yes Probabilities
0,0.26881720430107525
0,0.2691029900332226
0,0.29428571428571426
0,0.2689173457508731
0,0.24468085106382978
0,0.859375
0,0.2018348623853211
0,0.22238586156111928
1,0.2691029900332226
0,0.24486571879936808
1,0.24517906336088155
0,0.29357798165137616
0,0.29473684210526313
0,0.2454780361757106
1,0.22255192878338279
0,0.18285714285714286
0,0.20193081255028159
0,0.2014453477868112
1,0.20229007633587787
0,0.24475524475524477
0,0.24458204334365324
0,0.26850507982583455
0,0.2441860465116279
0,0.9052734375
1,0.24545454545454545
1,0.2688821752265861
1,0.2459016393442623
0,0.29442282749675747
0,0.22324966974900926
0,0.26854219948849106
0,0.20224719101123595
1,0.24571428571428572
1,0.26906474820143883
1,0.20226308345120225
1,0.22267206477732793
0,0.22235722964763063
0,0.26931106471816285
0,0.2939297124600639
1,0.22330097087378642
0,0.2694300518134715
0,0.2449628844114528
0,0.29411764705882354
0,0.29473684210526313
0,0.2689450222882615
0,0.2943327239488117
0,0.26881720430107525
1,0.1817279046673287
1,0.29411764705882354
1,0.2450592885375494
0,0.20203735144312393
0,0.20241691842900303
0,0.24479166666666666
0,0.26865671641791045
0,0.29411764705882354
0,0.24577373211963588
0,0.2453900709219858
0,0.24539877300613497
0,0.16457369464639787
0,0.26843657817109146
1,0.20123839009287925
0,0.931640625
1,0.2222222222222222
0,0.2691771269177127
0,0.2691029900332226
0,0.22305764411027568
0,0.24456521739130435
0,0.18192627824019025
0,0.22263222632226323
1,0.22308546059933407
1,0.24537607891491986
0,0.2689173457508731
0,0.29383313180169285
0,0.18316831683168316
0,0.29365079365079366
0,0.24507042253521127
0,0.22207621550591328
0,0.24495677233429394
1,0.24508519003931847
0,0.24581005586592178
0,0.2450532724505327
0,0.24500907441016334
0,0.24489795918367346
0,0.2456575682382134
0,0.88818359375
0,0.24507042253521127
0,0.2691771269177127
0,0.26964933494558646
1,0.20224719101123595
0,0.268
0,0.24594992636229748
0,0.2019704433497537
0,0.2459425717852684
1,0.22255192878338279
0,0.2692307692307692
0,0.2943722943722944
0,0.2951945080091533
0,0.90966796875
1,0.2946058091286307
1,0.18238993710691823
0,0.22291407222914073
0,0.24546952224052718
1,0.91064453125
0,0.2937771345875543
1,0.24499229583975346
0,0.2692713833157339
0,0.20207253886010362
1,0.88525390625
0,0.91357421875
0,0.2454212454212454
0,0.18222222222222223
0,0.24497991967871485
0,0.2223950233281493
0,0.22243713733075435
0,0.24535315985130113
1,0.22279792746113988
0,0.2448
1,0.29337539432176657
0,0.22255192878338279
0,0.26936416184971096
0,0.24489795918367346
1,0.20149253731343283
0,0.24517906336088155
1,0.22318840579710145
1,0.24549237170596394
0,0.26848249027237353
0,0.24550898203592814
0,0.24579124579124578
1,0.24546553808948005
0,0.2227204783258595
0,0.24555160142348753
0,0.2227342549923195
0,0.24475524475524477
0,0.2692828146143437
0,0.20226843100189035
0,0.24538258575197888
1,0.26865671641791045
