Actual Labels,Yes Probabilities
0,0.8199023199023199
0,0.22819593787335724
0,0.8031774051191527
1,0.6334164588528678
0,0.740196896379109
0,0.2069767441860465
0,0.8558230002431315
0,0.8354801891407142
0,0.6860097673082448
1,0.808094211311992
0,0.7826592958975851
0,0.21475826972010179
1,0.7401027000165645
1,0.8081164534627261
0,0.3923743500866551
0,0.8856246652895723
1,0.09949812793754481
1,0.790594216714331
0,0.810420590081607
0,0.32424537487828625
1,0.8222508749309265
0,0.9579180154482229
0,0.9489079311900006
0,0.6547546941247728
0,0.07368421052631578
0,0.7549841624743805
0,0.1403225806451613
0,0.766307789740342
0,0.7799875699192045
0,0.08037235096058626
1,0.6926994906621392
1,0.7460145488314502
0,0.5156438026474127
0,0.6477846326416152
1,0.6926861265988848
0,0.22270450751252086
0,0.9579030976965845
0,0.7799642218246869
0,0.9888452244379897
0,0.5699797160243407
0,0.9381126992441817
0,0.5389916575988393
0,0.8518918918918919
0,0.5
0,0.7956507834985609
0,0.6001176701313983
0,0.8775126536514822
0,0.8519793459552496
1,0.6655011655011654
0,0.18000287315040941
0,0.07581634812045983
0,0.9262855088097807
0,0.6077477126727662
0,0.1225944404846757
1,0.865190540744088
0,0.8310949597092747
1,0.7491144309256123
0,0.8688577240124183
0,0.8887662158432238
0,0.7956309284277091
1,0.7279411764705882
0,0.535166012138522
0,0.8056595921764461
0,0.5038422986969596
1,0.9632213062777425
1,0.8740673457470967
0,0.28142968142968144
0,0.40728917265230113
1,0.2781655034895314
1,0.7460386684111062
1,0.24215310325237893
0,0.10967009807894951
0,0.8499828355647099
0,0.1441942088329921
0,0.6926229508196722
0,0.8500077555452148
1,0.6688500727802038
0,0.8266872480919304
1,0.6792899408284023
0,0.3276299112801014
0,0.6039603960396039
1,0.24507042253521127
0,0.46873025900189513
1,0.25684141114408177
1,0.3106314948041567
0,0.1311525527361663
0,0.9912159038372631
0,0.7690821256038647
0,0.17325445908398315
0,0.6825299979662396
0,0.8031809145129225
0,0.7024878551450022
0,0.8221632382216324
0,0.6689474743409136
1,0.9449941241138785
1,0.5117142857142857
0,0.7800751879699248
1,0.6479013990672885
0,0.3007846556233653
0,0.07478234421929057
0,0.9648405560098119
0,0.7431693989071039
0,0.7772709996199164
0,0.9371976137911597
0,0.15818431911966988
0,0.6040573627142357
0,0.6114347357065804
0,0.6151997596875939
0,0.8289326292206753
0,0.807994289793005
0,0.7634130575307045
0,0.5156838143036386
1,0.418736692689851
0,0.1969087103526002
0,0.8151860288534548
0,0.6584168139854646
0,0.5156537753222836
0,0.5194894791307347
0,0.5117667720407446
0,0.8774802684959799
0,0.7577221490264968
0,0.10376981483948315
0,0.5659863945578232
1,0.7025495750708215
1,0.812913143735588
0,0.9740407563796585
1,0.7634907926341072
0,0.6076666666666667
0,0.803088803088803
1,0.8991685563114135
1,0.16442904576295655
0,0.7606481481481482
0,0.9184753432011658
0,0.8311532100436024
0,0.88555829140349
1,0.7280037111489098
