Actual Labels,Yes Probabilities
0,0.7186101605685706
0,0.31747333880229694
0,0.37756765568959894
0,0.6619060697610547
0,0.37005477784540475
1,0.3107033639143731
0,0.320844327176781
1,0.5234685759745425
1,0.7371007371007371
0,0.22551662174303683
0,0.3849462365591398
0,0.3886255924170616
0,0.47659691629955947
0,0.5813131313131313
0,0.5621346886912325
0,0.6260472201066261
0,0.3174695298897272
0,0.3311524911927529
0,0.31406664700678266
0,0.39983823132919927
0,0.26275341195176893
0,0.5078104315594387
0,0.41477491342824163
0,0.8539325842696629
0,0.16668862827777045
0,0.34513274336283184
0,0.3275862068965517
0,0.6826189850118327
0,0.43386964821379875
0,0.668898043254377
0,0.2568157033805889
0,0.15611814345991562
0,0.4495223341079267
0,0.4688073394495413
0,0.4187058183795541
0,0.2393206381883685
0,0.1778589491430177
1,0.4960405448210326
0,0.6759162303664922
0,0.24799486685915945
1,0.5965553235908142
0,0.27512544802867384
0,0.22542056074766356
0,0.46094674556213017
0,0.4224629418472064
0,0.3275563258232236
1,0.49221098660836293
0,0.5813835198372329
0,0.4338831422980151
0,0.29753015508328545
0,0.2043690715722909
0,0.3207990599294947
0,0.48043978522117103
0,0.46884779516358466
0,0.44939695857367595
1,0.4842953020134228
0,0.2450243838144194
0,0.5775204001052908
0,0.24211665989985112
0,0.8007288819471561
1,0.4532871972318339
0,0.43387349712493467
0,0.5273783185840708
0,0.29419657832941964
0,0.29746670148863935
0,0.4766572091823575
0,0.6654740608228981
0,0.3106201756720788
0,0.30734966592427615
0,0.1919459531063717
1,0.290924047162051
0,0.47259136212624586
0,0.3140261215218626
0,0.4804955192409067
0,0.24512939808083745
0,0.39981617647058826
0,0.54673721340388
0,0.30398541286793435
0,0.4882835383714118
0,0.6039933444259568
0,0.20939104915627293
0,0.3416536661466459
0,0.511682856392754
0,0.6189024390243902
0,0.3450151057401813
0,0.3347075496006184
0,0.3242338398145764
0,0.6299093655589124
0,0.7577828397873956
0,0.2689616568709768
0,0.37739322533136965
1,0.28466039175782243
0,0.35573580533024335
0,0.4686971235194585
0,0.24795458340290533
0,0.29745222929936305
1,0.4648620510150963
0,0.44175158358578903
0,0.6040409341380215
0,0.2751015670342426
1,0.3452669902912621
0,0.3558160504959423
1,0.8243781094527363
0,0.6000564493367203
0,0.7123084527928819
0,0.6689527829068848
1,0.18241635167296655
0,0.29089486042264545
0,0.480448533640023
0,0.6513911620294599
0,0.44930875576036866
0,0.6150174992045816
0,0.44938271604938274
0,0.603936370989485
0,0.4648884050081655
1,0.798274622573688
0,0.48831587429492346
0,0.8221967672139493
0,0.4417094017094017
0,0.4610119047619048
0,0.3139717425431711
1,0.33813813813813814
0,0.46101364522417154
0,0.13656790311524106
0,0.1688440960557422
1,0.5850870355936607
1,0.3486210102262163
0,0.5116959064327485
0,0.32088285229202035
0,0.5775775775775776
0,0.2813141683778234
0,0.7799000128188693
0,0.6002235469448585
0,0.20696393675608457
0,0.37018255578093306
0,0.4805024862601413
