Actual Labels,Yes Probabilities
0,0.668986083499006
1,0.4455225949542556
0,0.36294027565084225
0,0.4301994301994302
0,0.236433611289288
0,0.26285414480587616
0,0.9334562211981566
0,0.6262188515709642
0,0.7773527161438408
0,0.1384192439862543
0,0.38501158897759463
0,0.4378459989934575
0,0.3593582887700535
0,0.7025235788937038
0,0.7216804201050263
0,0.3415154749199573
0,0.6583727295347102
0,0.3074749550475212
0,0.5272442179537437
0,0.22825330549756437
0,0.46887268648345487
0,0.6893203883495146
0,0.2658371040723982
1,0.6960509554140127
1,0.4688134609805628
1,0.35231895850284783
1,0.5117155938594129
0,0.1894249834765367
0,0.5273393461104848
0,0.15210598675165604
0,0.2509419743782969
0,0.6186553281955887
0,0.4726045183069333
0,0.5
0,0.5077793493635078
0,0.3485915492957746
0,0.07698355500229313
1,0.7717958508336515
0,0.7491075981642019
0,0.8499375780274657
0,0.20178900289397528
0,0.219981787433329
0,0.4727090635953931
1,0.46112115732368897
0,0.1778115501519757
0,0.3208740655549166
0,0.39599383667180277
0,0.6038244007541071
0,0.5273552175073392
0,0.5963350785340314
0,0.8459688647006708
0,0.5038592158073479
1,0.8289311281165145
0,0.7461402176664136
0,0.151987529228371
0,0.34512264689104394
0,0.15208747514910537
0,0.38121259432734844
0,0.472682119205298
0,0.6925598991172761
1,0.6332803391626921
0,0.3310472170931153
0,0.15816182689596842
0,0.41489633990273866
0,0.5774079677256682
0,0.3592630501535312
0,0.43773490353294914
0,0.15007292546250095
0,0.27826303968055904
0,0.2814461461210143
0,0.08152734778121776
0,0.08270867742345318
0,0.13657289002557546
1,0.5851755526657998
0,0.4262532599246595
0,0.28779950426879647
1,0.1421737975019931
0,0.7186726102030708
0,0.5544027666932695
0,0.3593553261143289
0,0.5660473402901501
0,0.3997928534438115
0,0.30728241563055064
0,0.4073139974779319
0,0.6549609810479375
0,0.2845953002610966
0,0.189553264604811
0,0.5428281804358844
0,0.5234252993232691
1,0.20691051423943851
0,0.6040030402837598
0,0.28453181583031556
0,0.23371264224084032
0,0.284569656241923
1,0.8175847741589599
0,0.7491655334404748
0,0.8418424666084134
0,0.3923982869379015
0,0.40359897172236503
0,0.7153471688444786
0,0.43772424397744747
0,0.8311553887954457
0,0.5697190426638917
0,0.3415956622773044
1,0.5351542741527567
0,0.2975941422594142
0,0.3107373868046572
0,0.5621269669017905
1,0.6477794793261868
0,0.721761658031088
0,0.6333530455351862
0,0.5428647497337593
0,0.34521717298518706
0,0.6076710955126599
0,0.24219536757301108
0,0.77183446571958
0,0.38130601792573626
0,0.5
0,0.9334557698194061
0,0.12084347120843471
1,0.1421974738557653
0,0.4186885245901639
1,0.615036459642947
1,0.5429184549356223
0,0.18709341660161333
0,0.9585457225327029
0,0.46490525753936485
0,0.3140976967856239
0,0.24516033692921532
0,0.7026178010471205
0,0.5545011541420877
0,0.2568164113217346
0,0.39989733059548255
0,0.7185569557697059
0,0.6369653767820774
0,0.2973253700337575
