Actual Labels,Yes Probabilities
0,0.21208369444100533
0,0.1225056832533468
0,0.13662971727487858
0,0.0396302426532588
0,0.32771442736737727
0,0.12084018727065671
0,0.059215585747244295
0,0.13654618473895583
0,0.30078026680090614
0,0.10372340425531915
0,0.26282051282051283
0,0.10519818954875874
0,0.033099916710368014
0,0.22814121219789954
0,0.1422246817930271
0,0.25983076157292184
0,0.08390329789395273
0,0.14415632296915326
0,0.05261803679403062
0,0.006488869570616908
0,0.2659416707859614
0,0.3381294964028777
0,0.10820642456378322
0,0.09950495049504951
0,0.1623418959447125
0,0.10376310919185688
0,0.20177711958533875
1,0.07162195422101895
0,0.35569807597434633
1,0.2846199175014732
1,0.1347517730496454
0,0.22273190621814476
0,0.20183369412963198
0,0.09139307897071872
0,0.26881188118811883
0,0.3775055679287305
0,0.04602301150575288
0,0.0747860597792385
0,0.20946934432770314
0,0.18713890982165285
0,0.14036166810185755
0,0.06655099764530921
0,0.21469218830832903
0,0.13474470734744706
1,0.9059948091409762
0,0.17546505781799898
0,0.008449304174950299
0,0.16662400819042744
0,0.08037481852976112
1,0.8723550340178515
0,0.048870204939569103
0,0.6370258728962572
0,0.07480565821332993
0,0.11920285397957929
0,0.10973325582897371
0,0.4532302319780494
0,0.1366444279713368
0,0.12252621130343073
0,0.23938328374357587
0,0.2942643391521197
0,0.15201214882308275
0,0.17554191204109762
0,0.15008682709005208
0,0.022970085470085472
0,0.39232303090727816
1,0.3073832245102963
1,0.8199571626559153
0,0.27823281211218664
1,0.2451516658378916
0,0.13475003070875813
0,0.08270462633451957
1,0.007941433914219783
0,0.6261565391347836
0,0.0510871925307857
0,0.10091264667535854
0,0.31415119016479204
1,0.15613335049555926
0,0.1688888888888889
0,0.24222780791109935
0,0.042108845642152164
0,0.3346917982679572
0,0.010333191047252402
0,0.1602787456445993
0,0.16885743174924167
1,0.20690517888416313
1,0.6689878139766228
0,0.2942655935613682
0,0.10818546078992558
1,0.6549765374166461
0,0.21207621875773325
0,0.23094898091652602
0,0.21733420879842416
0,0.04082345839819551
0,0.1403659584919563
1,0.8221802142407058
0,0.21211362783131021
1,0.05834054972898425
0,0.14608976749968916
0,0.059236727398162374
0,0.15816457318636248
1,0.5850642927794263
0,0.15399900645802286
0,0.39234808702175544
0,0.12424578253909617
0,0.10373902826733016
0,0.12251572327044025
0,0.4843501326259947
0,0.12252915133753196
0,0.05582296680627618
0,0.5116162877841619
0,0.10969168406829628
0,0.2815485168426345
0,0.14410046002735297
0,0.08880786107162722
0,0.3701315450090276
0,0.09536716041601008
0,0.08882143328494127
0,0.09266670771504218
0,0.24799802882838487
0,0.042088902704382966
1,0.026352641629535326
0,0.09668490910234635
0,0.17554140127388534
0,0.12082883111930337
0,0.17100510648897746
0,0.21996257018091078
0,0.21729428172942816
0,0.10087173100871731
0,0.07055897368765546
0,0.19931059953219254
0,0.10519108676708577
0,0.25988560059686644
0,0.10523274478330658
0,0.07477721813250678
0,0.1225071225071225
1,0.7187259183149243
