Actual Labels,Yes Probabilities
0,0.22937333583831787
0,0.24402835965156555
0,0.21884824335575104
0,0.2564575970172882
0,0.20652733743190765
0,0.3087542951107025
0,0.21486981213092804
0,0.25751766562461853
0,0.2316356599330902
1,0.17525184154510498
0,0.25415313243865967
0,0.20014406740665436
1,0.24975983798503876
0,0.2610211670398712
0,0.18867911398410797
0,0.18832379579544067
0,0.23355557024478912
0,0.22501252591609955
0,0.18063463270664215
1,0.19091694056987762
0,0.19966359436511993
1,0.18900881707668304
1,0.21131598949432373
0,0.21737056970596313
1,0.2101641297340393
0,0.21632501482963562
0,0.2343507558107376
0,0.19494299590587616
0,0.22666992247104645
0,0.24467138946056366
1,0.23006877303123474
0,0.19407807290554047
0,0.2835305631160736
0,0.17889106273651123
1,0.23529629409313202
1,0.19803938269615173
0,0.1777830570936203
0,0.2297235131263733
0,0.2700157165527344
0,0.20003163814544678
0,0.20496472716331482
1,0.1966896802186966
1,0.20118512213230133
0,0.25415748357772827
0,0.1967305839061737
0,0.25715503096580505
0,0.2095378339290619
0,0.25400468707084656
0,0.22941263020038605
0,0.17725637555122375
0,0.2259969860315323
1,0.2753669321537018
0,0.24614568054676056
0,0.2192099690437317
0,0.20965340733528137
0,0.2562299966812134
0,0.2127443552017212
0,0.277610182762146
0,0.21934320032596588
0,0.2243843972682953
0,0.22763612866401672
1,0.20925912261009216
0,0.20644089579582214
0,0.18884889781475067
0,0.20241107046604156
0,0.2524408996105194
0,0.24674731492996216
0,0.19315697252750397
0,0.19196122884750366
0,0.2104244977235794
0,0.24449166655540466
0,0.26128557324409485
0,0.260315865278244
0,0.1912078559398651
0,0.22577327489852905
1,0.23827698826789856
0,0.1931648701429367
0,0.260292112827301
0,0.2407660186290741
1,0.19858774542808533
1,0.22120524942874908
1,0.2224798947572708
0,0.22564822435379028
0,0.18516957759857178
0,0.2396024912595749
1,0.1990659385919571
0,0.18070600926876068
1,0.18876846134662628
0,0.24551799893379211
0,0.18187718093395233
0,0.3290199637413025
0,0.1968882977962494
0,0.3230326771736145
1,0.25522610545158386
0,0.22654925286769867
1,0.2747121751308441
1,0.2168075293302536
1,0.1950407773256302
0,0.18369781970977783
0,0.22258229553699493
0,0.1868976652622223
1,0.24337470531463623
0,0.2277945876121521
0,0.1918751746416092
0,0.1992231011390686
1,0.3416436016559601
1,0.20924164354801178
1,0.23661696910858154
1,0.2773113548755646
0,0.24131017923355103
1,0.21921531856060028
0,0.19162839651107788
1,0.21032452583312988
0,0.1926436573266983
0,0.2597755491733551
0,0.2832593023777008
0,0.23054717481136322
0,0.17527897655963898
0,0.28224414587020874
1,0.26555579900741577
0,0.27180802822113037
0,0.22769202291965485
0,0.2622406780719757
0,0.18881213665008545
0,0.3252966105937958
1,0.18182305991649628
1,0.18120911717414856
0,0.1864558458328247
0,0.2260989546775818
0,0.19560648500919342
1,0.21770410239696503
0,0.23982664942741394
0,0.21541021764278412
0,0.27690282464027405
0,0.1863996833562851
0,0.22458341717720032
