Actual Labels,Yes Probabilities
0,0.387557715177536
0,0.379118949174881
0,0.3816182017326355
0,0.425451397895813
1,0.3938920795917511
0,0.3321715295314789
0,0.35867229104042053
0,0.30094602704048157
0,0.36839255690574646
0,0.48030954599380493
1,0.2834894359111786
1,0.3463486433029175
0,0.3332136869430542
0,0.4470856487751007
0,0.3313765227794647
0,0.2899869978427887
1,0.3436119854450226
0,0.2995503842830658
0,0.4347185790538788
0,0.2348490059375763
0,0.4139879643917084
0,0.33725228905677795
0,0.2893090546131134
1,0.28029006719589233
0,0.31506016850471497
0,0.2873173654079437
0,0.32355961203575134
0,0.5049881339073181
0,0.40219762921333313
0,0.30721405148506165
0,0.30914613604545593
0,0.35460343956947327
1,0.4025447368621826
0,0.32864221930503845
0,0.5235775113105774
0,0.3710341155529022
0,0.35927626490592957
1,0.5275610089302063
0,0.40805184841156006
0,0.46166691184043884
1,0.460418701171875
0,0.3821122944355011
0,0.38396310806274414
0,0.3141382336616516
1,0.35821112990379333
0,0.41846781969070435
1,0.6483745574951172
1,0.30548402667045593
0,0.3843074440956116
0,0.41749683022499084
1,0.45193198323249817
1,0.3572007417678833
0,0.2813858091831207
0,0.39188727736473083
1,0.42846259474754333
0,0.6294280290603638
0,0.311509907245636
0,0.6152530908584595
1,0.2959928512573242
1,0.313652902841568
0,0.5833251476287842
0,0.3537499010562897
0,0.39919090270996094
0,0.3838432729244232
0,0.3296884298324585
0,0.3205210566520691
0,0.3113115429878235
0,0.32796019315719604
1,0.299926221370697
0,0.4809708893299103
0,0.3617723882198334
1,0.5765017867088318
0,0.33782631158828735
1,0.4117850065231323
1,0.4572973847389221
1,0.385105699300766
0,0.4148867428302765
1,0.46737194061279297
0,0.32291436195373535
0,0.2998243272304535
0,0.3766373097896576
0,0.3090227246284485
0,0.3648604154586792
0,0.528240978717804
1,0.35194632411003113
0,0.40809065103530884
1,0.4372364580631256
0,0.42459580302238464
1,0.3742947578430176
0,0.5250140428543091
0,0.545333981513977
0,0.4172658920288086
1,0.3887302279472351
0,0.4414411783218384
0,0.43005138635635376
0,0.538004994392395
1,0.4031829535961151
1,0.487015038728714
0,0.38902899622917175
0,0.298676997423172
0,0.38842540979385376
1,0.4051652252674103
1,0.3112444579601288
1,0.5415846109390259
0,0.29119908809661865
0,0.3463312089443207
0,0.2917175889015198
0,0.524112343788147
0,0.3831971287727356
0,0.31070178747177124
0,0.40966862440109253
0,0.3866848945617676
0,0.34477680921554565
0,0.38165706396102905
0,0.34080177545547485
0,0.39145371317863464
0,0.48510196805000305
1,0.4350753426551819
0,0.3071455955505371
0,0.40247535705566406
0,0.43170833587646484
0,0.5430094003677368
0,0.4107542037963867
0,0.42685171961784363
0,0.329093873500824
0,0.5974254608154297
1,0.37569114565849304
0,0.34274545311927795
0,0.31373101472854614
0,0.30951449275016785
0,0.35054224729537964
0,0.27255743741989136
0,0.3418675661087036
1,0.3146662414073944
0,0.32160207629203796
0,0.42110344767570496
