Actual Labels,Yes Probabilities
0,0.2748277485370636
0,0.3481745719909668
0,0.3381229639053345
0,0.34864258766174316
0,0.24512271583080292
0,0.3051469326019287
0,0.37833330035209656
1,0.2465098798274994
0,0.2935444116592407
0,0.31450867652893066
0,0.3615245521068573
0,0.36754110455513
1,0.34511798620224
0,0.3017771244049072
1,0.28749167919158936
0,0.3320537805557251
0,0.29246386885643005
0,0.26840513944625854
1,0.22754542529582977
0,0.24381276965141296
0,0.3095575273036957
1,0.23296687006950378
0,0.2987763285636902
1,0.2553633749485016
0,0.32260042428970337
1,0.2733829617500305
0,0.27186286449432373
1,0.2646915018558502
0,0.24211134016513824
0,0.28467729687690735
0,0.2551509141921997
0,0.31153613328933716
0,0.26424455642700195
0,0.2986520528793335
0,0.26350414752960205
1,0.24888691306114197
0,0.28254690766334534
0,0.29838302731513977
1,0.33032169938087463
0,0.31895580887794495
0,0.289556086063385
0,0.2718370854854584
0,0.23942896723747253
0,0.2703493535518646
0,0.26629969477653503
0,0.24081289768218994
0,0.29171428084373474
0,0.2473752647638321
0,0.27360889315605164
0,0.2879050076007843
1,0.29838359355926514
1,0.28894469141960144
0,0.2931728959083557
0,0.26998066902160645
0,0.25539639592170715
0,0.26861003041267395
0,0.2766583263874054
0,0.4002683460712433
0,0.2897692024707794
0,0.28016871213912964
0,0.2518230676651001
0,0.27258262038230896
0,0.2922537922859192
0,0.3007904589176178
0,0.3566427230834961
0,0.3271917402744293
1,0.3563653826713562
1,0.2743096351623535
0,0.2814977467060089
0,0.2686135470867157
0,0.3634372353553772
0,0.25876912474632263
1,0.30284133553504944
0,0.3211350739002228
1,0.2835911512374878
0,0.2706887722015381
0,0.3176143765449524
1,0.25129634141921997
0,0.24783697724342346
0,0.282168984413147
1,0.28959524631500244
0,0.26857584714889526
1,0.27617841958999634
1,0.2804321050643921
0,0.33656221628189087
0,0.29428571462631226
0,0.2647525668144226
0,0.2718609869480133
1,0.2607305645942688
1,0.27728545665740967
0,0.2897418737411499
0,0.31876957416534424
0,0.28783172369003296
0,0.36642560362815857
1,0.2968810498714447
0,0.3318074345588684
1,0.26194655895233154
0,0.3145759403705597
1,0.2641984224319458
0,0.27095967531204224
0,0.32004427909851074
0,0.23116366565227509
0,0.2612846791744232
0,0.2717110216617584
0,0.26568955183029175
0,0.29954224824905396
0,0.3124561011791229
1,0.3238115906715393
0,0.3429180681705475
1,0.2843203544616699
0,0.3006525933742523
0,0.25173401832580566
0,0.24835039675235748
0,0.278854101896286
0,0.2525208294391632
0,0.309738427400589
0,0.24031274020671844
0,0.27309539914131165
0,0.2551477253437042
0,0.3294815719127655
0,0.3537425994873047
1,0.2669370472431183
0,0.30627796053886414
0,0.2614825367927551
0,0.251608669757843
0,0.2751985490322113
0,0.319888710975647
1,0.2899872362613678
1,0.4033125936985016
1,0.2511904239654541
0,0.35019317269325256
1,0.24228912591934204
1,0.2903578579425812
0,0.2446650266647339
1,0.27122411131858826
0,0.2563674747943878
